Country,Name,Ticker,Quartr Id,GICS Industries,ISIN,Segment Data
GB,Raspberry Pi Holdings plc,RPI,17021,,GB00BS3DYQ52,false
GB,Rathbones Group Plc,RAT,14176,,GB0002148343,false
GB,Reach plc,RCH,14177,,GB0009039941,false
GB,Real Estate Credit Investments Limited,RECI,15099,,GB00B0HW5366,false
GB,Reckitt Benckiser Group plc,RKT,3533,,US7562552049 | GB00B24CGK77,true
GB,Record plc,REC,12595,,GB00B28ZPS36,false
GB,Redrow plc,RDW,11992,,GB00BG11K365,false
GB,RELX PLC,REL,11354,,GB00B2B0DG97 | US7595301083 | BRR1ELBDR003,true
GB,Renalytix Plc,RENX,10519,,US75973T1016 | GB00BYWL4Y04,false
GB,Renewi plc,RWI,14178,,GB00BNR4T868,false
GB,Renishaw plc,RSW,12045,,GB0007323586,false
GB,Rentokil Initial plc,RTO,12446,,US7601251041 | GB00B082RF11,true
GB,Restore PLC,RST,17769,,GB00B5NR1S72,false
GB,Revolut Group Holdings Ltd,REVOLUT,17341,,,false
GB,Revolution Beauty Group plc,REVB,17230,,GB00BP7L1T61,false
GB,RHI Magnesita N.V.,RHIM,14170,,NL0012650360,false
GB,Ricardo plc,RCDO,14169,,GB0007370074,false
GB,Rightmove plc,RMV,11370,,US76657Y1010 | GB00BGDT3G23,true
GB,Rio Tinto Group,RIO,4090,,US7672041008 | ARDEUT112638 | US7672021042 | AU000000RIO1 | BRRIOTBDR007 | GB0007188757,true
GB,Riverstone Energy Limited,RSE,15111,,,false
GB,RM plc,RM,14326,,GB00BJT0FF39,false
GB,Robert Walters plc,RWA,14166,,GB0008475088,false
GB,Rolls-Royce Holdings plc,RR,5945,,GB00B63H8491 | US7757812067,true
GB,Rotork plc,ROR,13561,,GB00BVFNZH21 | GB0007530149,false
GB,Round Hill Music Royalty Fund Limited,RHM,14165,,GG00BMXNVC81,false
GB,RPS Group plc,RPS,14162,,,false
GB,RS Group plc,RS1,12434,,GB0003096442,false
GB,RWS Holdings Plc,RWS,11969,,GB00BVFCZV34,false
GB,S&U plc,SUS,13899,,GB0007655474 | GB0007655037 | GB0007655250,false
GB,S4 Capital PLC,SFOR,5818,,GB00BFZZM640,true
GB,Sabre Insurance Group plc,SBRE,14160,,GB00BYWVDP49,false
GB,Safestore Holdings PLC,SAFE,13590,,GB00B1N7Z094 | US7864552044,false
GB,Saga plc,SAGA,14342,,GB00BMX64W89,false
GB,Sareum Holdings plc,SAR,20041,,GB00BMC3RJ87,false
GB,Savills plc,SVS,11870,,GB00B135BJ46,false
GB,Schroder Real Estate Investment Trust Limited,SREI,18941,,GB00B01HM147,false
GB,Schroders plc,SDR,12451,,GB00BP9LHF23,false
GB,Science in Sport plc,SIS,4384,,GB00BBPV5329,false
GB,Scottish Mortgage Investment Trust plc,SMT,12452,,,false
GB,ScS Group plc,SCS,11450,,GB00BRF0TJ56,true
GB,SDCL Energy Efficiency Income Trust Plc,SEIT,15080,,,false
GB,SDI Group plc,SDI,12035,,GB00B3FBWW43,true
GB,Sealand Capital Galaxy Limited,SCGL,14341,,KYG7948E1026,false
GB,Seascape Energy Asia plc,SEA,16487,,GB00BKFW2482,false
GB,Secure Trust Bank PLC,STB,14340,,GB00B6TKHP66,false
GB,Seeing Machines Limited,SEE,13501,,AU0000XINAJ0,false
GB,SEGRO Plc,SGRO,12453,,GB00B5ZN1N88,true
GB,Senior plc,SNR,14156,,GB0007958233,false
GB,Seplat Energy Plc,SEPL,14155,,NGSEPLAT0008,false
GB,Sequoia Economic Infrastructure Income Fund Limited,SEQI,15087,,,false
GB,Seraphine Group PLC,BUMP,14339,,,false
GB,Serco Group plc,SRP,14092,,US81748L2097 | GB0007973794,false
GB,Severfield plc,SFR,14338,,GB00B27YGJ97,false
GB,Severn Trent Plc,SVT,13428,,GB00B1FH8J72 | US81814P2092,false
GB,Shaftesbury Capital PLC,SHC,19951,,,false
GB,Shaftesbury PLC,SHB,14318,,,false
GB,Shefa Gems Ltd,SEFA,14331,,,false
GB,Shell plc,SHEL,5695,,GB00BP6MXD84 | ARDEUT112547 | US7802593050,true
GB,Shield Therapeutics plc,STX,19840,,GB00BYV81293,false
GB,SIG plc,SHI,14152,,GB0008025412,false
GB,SigmaRoc plc,SRC,12466,,GB00BYX5K988,false
GB,Sirius Real Estate Limited,SRE,14151,,GG00B1W3VF54,false
GB,Smart Metering Systems plc,SMS,16019,,GB00B4X1RC86 | GB00BPK85816,false
GB,Smith & Nephew plc,SN,4208,,BRS1NNBDR009 | US83175M2052 | GB0009223206,true
GB,Smiths Group plc,SMIN,12455,,GB00B1WY2338 | US83238P2039,false
GB,Smiths News plc,SNWS,14330,,GB00B17WCR61,false
GB,Smithson Investment Trust PLC,SSON,15599,,,false
GB,Softcat plc,SCT,13557,,GB00BYZDVK82,false
GB,SolGold Plc,SOLG,14150,,GB00B0WD0R35,false
GB,Solidcore Resources plc,POYYF,12445,,US73178Q1058 | JE00B6T5S470,false
GB,Somero Enterprises Inc,SOM,15453,,USU834501038,false
GB,Sosandar PLC,SOS,18940,,GB00BDGS8G04,false
GB,Spectra Systems Corporation,SPSY,16514,,US84756T1060 | USU8457D1091,false
GB,Spectris plc,SXS,13551,,GB0003308607,false
GB,Speedy Hire Plc,SDY,14325,,GB0000163088,false
GB,Spirax Group plc,SPX,12457,,US84857N1072 | GB00BWFGQN14,true
GB,Spire Healthcare Group plc,SPI,14149,,GB00BNLPYF73,false
GB,Spirent Communications plc,SPT,14148,,US84856M2098 | GB0004726096,false
GB,Springfield Properties PLC,SPR,15996,,GB00BF1QPG26,false
GB,SRT Marine Systems plc,SRT,19869,,GB00B0M8KM36,false
GB,SSE plc,SSE,5010,,GB0007908733 | US78467K1079,true
GB,SSP Group plc,SSPG,12593,,GB00BGBN7C04,false
GB,St. James's Place plc,STJ,12458,,GB0007669376,false
GB,Standard Chartered PLC,STAN,11963,,GB0004082847 | GB0008401324 | US8532541005 | GB0008399700,true
GB,Starwood European Real Estate Finance,SWEF,15101,,,false
GB,Stelrad Group PLC,SRAD,14324,,GB00BMHRMV23,false
GB,SThree plc,STEM,14147,,GB00B0KM9T71,false
GB,Strix Group PLC,KETL,15466,,IM00BF0FMG91,false
GB,STV Group plc,STVG,14323,,GB00B3CX3644,false
GB,Superdry plc,SDRY,4830,,US86805W1053 | GB00B60BD277,true
GB,Supply@ME Capital plc,SYME,14319,,GB00BFMDJC60,false
GB,Supreme plc,SUP,16894,,GB00BDT89C08,false
GB,Surface Transforms PLC,SCE,15133,,GB0002892528,false
GB,Syncona Limited,SYNC,15053,,,false
GB,Synthomer plc,SYNT,13235,,US87165P1021 | GB0009887422 | US87165P2011 | GB00BNTVWJ75,false
GB,Tate & Lyle plc,TATE,12032,,US8765707067 | GB00BP92CJ43,false
GB,Tatton Asset Management plc,TAM,14749,,GB00BYX1P358,false
GB,Taylor Maritime Investments Limited,TMI,14146,,GG00BP2NJT37,false
GB,Taylor Wimpey plc,TW,10872,,GB0008782301 | US8774091024,true
GB,TBC Bank Group PLC,TBCG,14145,,GB00BYT18307,false
GB,TClarke plc,CTO,14312,,GB0002015021,false
GB,TCS Group Holding PLC,TCS,10942,,US87238U2033 | US87238U1043,true
GB,Team Internet Group plc,TIG,16327,,GB00BCCW4X83,false
GB,Technology Minerals Plc,TM1,14311,,GB00BP094P47,false
GB,Ted Baker Plc,TED,12594,,,false
GB,Telecom Plus Plc,TEP,14120,,GB0008794710,false
GB,Ten Entertainment Group plc,TEG,14310,,GB00BF020D33,false
GB,Ten Lifestyle Group Plc,TENG,16685,,GB00BF188X60,false
GB,Tesco PLC,TSCO,11041,,GB00BLGZ9862 | US8815754010,true
GB,Thalassa Holdings Limited,THAL,14308,,VGG878801114,false
GB,The Berkeley Group Holdings plc,BKG,12428,,GB00BLJNXL82 | US08425P1049 | GB00BP0RGD03 | US08425P3029,false
GB,The Character Group plc,CCT,15450,,GB0008976119,false
GB,The Gym Group plc,GYM,14307,,GB00BZBX0P70,false
GB,The Law Debenture Corporation p.l.c.,LWDB,14143,,GB0031429219,false
GB,The Pebble Group plc,PEBB,16732,,GB00BK71XP16,false
GB,The Property Franchise Group PLC,TPFG,18032,,GB00BH0WFH67,false
GB,The Quarto Group Inc,QRT,14306,,US74772E1001,false
GB,The Renewables Infrastructure Group,TRIG,15089,,,false
GB,The Restaurant Group plc,RTN,14141,,GB00B0YG1K06,false
GB,The Sage Group plc,SGE,12447,,US78663S2014 | GB00B8C3BL03,true
GB,The Schiehallion Fund Limited,MNTC,15116,,,false
GB,The Weir Group PLC,WEIR,12950,,US94876Q2057 | GB0009465807,false
GB,TheWorks.co.uk plc,WRKS,14309,,GB00BF5HBF20,false
GB,THG PLC,THG,6370,,GB00BMTV7393 | US87256L1017,true
GB,Third Point Investors Limited,TPOU,15072,,,false
GB,TI Fluid Systems plc,TIFS,14134,,GB00BYQB9V88,false
GB,Time Out Group plc,TMO,16010,,GB00BYYV0629,false
GB,Tirupati Graphite plc,TGR,14303,,GB00BFYMWJ95,false
GB,TMT Acquisition Plc,TMTA,14302,,,false
GB,Topps Tiles Plc,TPT,14301,,GB00B18P5K83,false
GB,Tortilla Mexican Grill plc,MEX,14453,,GB00BNYDGZ21,false
GB,TP ICAP Group PLC,TCAP,14133,,JE00BMDZN391,false
GB,Tracsis plc,TRCS,16721,,GB00B28HSF71,false
GB,Trainline Plc,TRN,12037,,GB00BKDTK925,false
GB,Trakm8 Holdings PLC,TRAK,16515,,GB00B0P1RP10,false
GB,Transense Technologies plc,TRT,15675,,GB00BDHDTH21,false
GB,Travis Perkins plc,TPK,13434,,GB00BK9RKT01,false
GB,Treatt plc,TET,14132,,GB00BKS7YK08,false
GB,Triad Group plc,TRD,14288,,GB0009035741,false
GB,Trian Investors 1 Limited,TI1,14131,,,false
GB,Trifast plc,TRI,14285,,GB0008883927,false
GB,Triple Point Energy Transition plc,TENT,14297,,,false
GB,Tristel plc,TSTL,14750,,GB00B07RVT99,false
GB,Tritax Big Box REIT PLC,BBOX,4517,,GB00BG49KP99,true
GB,Tritax EuroBox plc,EBOX,15975,,,false
GB,Trustpilot Group plc,TRST,5329,,GB00BNK9TP58,true
GB,TT Electronics plc,TTG,14130,,GB0008711763,false
GB,Tufton Assets Ltd,SHIP,15092,,,false
GB,Tullow Oil plc,TLW,14127,,US8994152028 | GB0001500809,false
GB,Tyman plc,TYMN,14126,,GB00B29H4253,false
GB,Ultimate Products Plc,ULTP,14296,,GB00BYX7MG58,false
GB,Unilever PLC,ULVR,5669,,BRULEVBDR002 | ARDEUT112091 | GB00B10RZP78 | US9047677045 | GB0001342772 | GB0009132167,true
GB,Unite Group Plc,UTG,13506,,GB0006928617,false
GB,United Utilities Group PLC,UU,5543,,US91311E1029 | GB00B39J2M42,true
GB,URA Holdings Plc,GEMR,14295,,GB00BL979W39,false
GB,Vanquis Banking Group plc,VANQ,14173,,GB00B1Z4ST84,false
GB,Venture Life Group PLC,VLG,20061,,GB00BFPM8908,false
GB,Verici Dx Plc,VRCI,15408,,GB00BM8HZD43,false
GB,Vertu Motors Plc,VTU,11432,,GB00B1GK4645,true
GB,Vesuvius plc,VSVS,14117,,GB00B82YXW83,false
GB,VH Global Energy Infrastructure PLC,ENRG,14116,,,false
GB,Victoria Plc,VCP,11964,,GB00BZC0LC10,true
GB,Victorian Plumbing Group plc,VIC,18746,,GB00BNVVHD43,false
GB,Victrex PLC,VCT,13599,,GB0009292243,false
GB,Videndum Plc,VID,14115,,GB0009296665,false
GB,Virgin Money UK PLC,VMUK,13587,,AU0000064966 | GB00BD6GN030,false
GB,Vistry Group PLC,VTY,13355,,GB0001859296,false
GB,Vivo Energy plc,VVO,6070,,,false
GB,VK International Public Joint-Stock Company,VKCO,14114,,US5603171092 | US5603172082,false
GB,Vodafone Group PLC,VOD,4329,,ARDEUT110590 | GB00BH4HKS39 | BRV1ODBDR003 | US92857W3088,true
GB,Volex plc,VLX,16330,,GB0009390070,false
GB,Volution Group plc,FAN,13351,,GB00BN3ZZ526,false
GB,Vox Valor Capital Limited,VOX,14294,,KYG9507A1094,false
GB,Vp plc,VP,14113,,GB0009286963,false
GB,VPC Specialty Lending Investments PLC,VSL,15102,,GB00BVG6X439,false
GB,W.A.G payment solutions plc,WPS,14112,,GB00BLGXWY71,false
GB,Walker Crips Group plc,WCW,14293,,GB00B1YMRV88,false
GB,Warpaint London PLC,W7L,15329,,GB00BYMF3676,false
GB,Watches of Switzerland Group plc,WOSG,12033,,GB00BJDQQ870,false
GB,Water Intelligence plc,WATR,6204,,GB00BZ973D04,true
GB,Watkin Jones Plc,WJG,14320,,GB00BD6RF223,false
GB,WH Smith plc,SMWH,13354,,US9292631010 | GB00B2PDGW16,false
GB,Whitbread PLC,WTB,12459,,US96342K1007 | GB00B1KJJ408,true
GB,Wickes Group plc,WIX,12039,,GB00BL6C2002,false
GB,Wildcat Petroleum Plc,WCAT,14292,,GB00BMQC7357,false
GB,Wilmington plc,WIL,14111,,GB0009692319,false
GB,Wincanton plc,WIN,14110,,GB0030329360,false
GB,Wise plc,WISE,4245,,US97725Q1022 | GB00BL9YR756,true
GB,Wizz Air Holdings Plc,WIZZ,5474,,JE00BN574F90 | US97751W1062,false
GB,Workspace Group plc,WKP,14254,,GB00B67G5X01,false
GB,WPP plc,WPP,4315,,BRW1PPBDR003 | US92937A1025 | JE00B8KF9B49,true
GB,Xaar plc,XAR,14287,,GB0001570810,false
GB,XLMedia PLC,XLM,15455,,JE00BH6XDL31,false
GB,XP Power Limited,XPP,14109,,SG9999003735,false
GB,Xpediator Plc,XPD,10075,,,false
GB,XPS Pensions Group plc,XPS,14105,,GB00BDDN1T20,false
GB,YouGov plc,YOU,14751,,GB00B1VQ6H25,false
GB,Yu Group PLC,YU,20010,,GB00BYQDPD80,false
GB,Zegona Communications plc,ZEG,14291,,GB00BVGBY890,false
GB,Zenith Energy Ltd,ZEN,14290,,CA98936C1068 | CA98936C8584,false
GB,ZIGUP plc,ZIG,13260,,GB0003775664 | GB00B41H7391,false
GB,Zotefoams plc,ZTF,14286,,GB0009896605,false
GR,Aegean Airlines S.A.,AEGN,16142,,GRS495003006,false
GR,Alpha Services and Holdings S.A.,ACBB,15831,,GRS015003007,false
GR,Athens International Airport S.A.,AIA,16426,,GRS536003007,false
GR,Entersoft S.A,ENTER,15242,,GRS503003014,false
GR,Epsilon Net S.A.,EPSIL,15241,,GRS498003003,false
GR,Eurobank Ergasias Services and Holdings S.A.,EUROB,15836,,GRS323003012 | US29873D1046,false
GR,GEK Terna SA,GEKTERNA,19723,,GRS145003000,false
GR,Gr Sarantis SA,SAR,16593,,GRS204003008,false
GR,Hellenic Exchanges - Athens Stock Exchange S.A.,EXAE,15987,,GRS395363005,false
GR,Hellenic Telecommunications Organization S.A.,HTO,16693,,GRS260333000 | US4233253073,false
GR,Ideal Holdings S.A.,INTEK,19738,,GRS148003015,false
GR,Jumbo S.A.,BELA,15933,,GRS282183003 | US48138V1052,false
GR,Kri-Kri Milk Industry S.A.,KRI,17876,,GRS469003024,false
GR,Metlen Energy & Metals S A,MYTIL,18620,,GRS393503008,false
GR,National Bank of Greece S.A.,ETE,15833,,US6336438790 | GRS003003035,false
GR,Optima bank S.A.,OPTIMA,19741,,GRS533003000,false
GR,Organization of Football Prognostics S.A.,OPAP,19916,,GRS419003009,false
GR,Piraeus Financial Holdings S.A.,TPEIR,15832,,GRS014003032 | US7242495031,false
GR,TERNA ENERGY Industrial Commercial Technical Societe Anonyme,TENERGY,16706,,GRS496003005,false
GR,Titan Cement International S.A.,TITC,16243,,BE0974338700,false
HK,3SBio Inc,1530,19725,,KYG8875G1029,false
HK,AAC Technologies Holdings Inc,2018,15217,,KYG2953R1149 | US0003041052,false
HK,Agricultural Bank of China Limited,1288,18782,,CNE100000Q43 | US00850M1027 | CNE100000RJ0,false
HK,AIA Group Limited,1299,15664,,HK0000069689 | US0013172053 | HK0000929080,false
HK,Akeso Inc,9926,18869,,KYG0146B1032,false
HK,Alibaba Health Information Technology Limited,241,18937,,BMG0171K1018 | US01609Y1082,false
HK,Aluminum Corporation of China Limited,2600,18009,,CNE1000000T0 | CNE1000001T8,false
HK,Angelalign Technology Inc,6699,18825,,KYG0405D1051,false
HK,Anhui Conch Cement Company Limited,914,18905,,US0352431045 | CNE0000019V8 | CNE1000001W2,false
HK,Anhui Expressway Company Limited,995,18310,,CNE1000001X0 | CNE000001DC4,false
HK,ANTA Sports Products Limited,2020,15203,,US03662P1075 | KYG040111059 | KYG040111216,false
HK,Antengene Corporation Limited,6996,19799,,KYG039571008,false
HK,Asia Cement China Holdings Corp,743,18350,,KYG0539C1069,false
HK,ASMPT Limited,0522,15858,,KYG0535Q1331 | US00212G1085,false
HK,AviChina Industry & Technology Company Limited,2357,18896,,CNE1000001Y8,false
HK,Bank of China Limited,3988,18573,,US06426M1045 | CNE1000001Z5 | CNE000001N05 | SGXE34582291,false
HK,Bank of Communications Co Ltd,3328,18852,,CNE1000000S2 | US0616051019 | CNE100000205,false
HK,Beijing Enterprises Holdings Limited,392,19051,,HK0392044647,false
HK,Beijing Enterprises Water Group Limited,371,18902,,BMG0957L1090,false
HK,Beijing Jingneng Clean Energy Co Ltd,579,18309,,CNE100001336,false
HK,Beijing Tong Ren Tang Chinese Medicine Company Limited,3613,18285,,HK0000145638,false
HK,Bloks Group Limited,0325,20197,,KYG1R24P1085,false
HK,BOC Aviation Limited,2588,15452,,SG9999015267,false
HK,BOC Hong Kong Holdings Limited,2388,18286,,HK2388011192 | HK0000934304 | US0968132094,false
HK,BOE Varitronix Limited,710,18289,,BMG1223L1054,false
HK,Bosideng International Holdings Limited,3998,15440,,KYG126521064 | US10010U1007,false
HK,Bright Smart Securities & Commodities Group Limited,1428,18291,,KYG1644A1004,false
HK,Brii Biosciences Limited,2137,19777,,KYG1645A1094,false
HK,Brockman Mining Ltd,159,18219,,BMG1739E1084,false
HK,Budweiser Brewing Company APAC Limited,1876,14827,,KYG1674K1013 | US11902E1055,false
HK,BYD Company Limited,1211,15549,,CNE1000062P8 | US05606L1008 | TH0150120200 | CNE100001526 | CNE100000296 | SGXE33900452,false
HK,BYD Electronic (International) Company Limited,285,18893,,HK0285041858 | US1243121092,false
HK,C-MER Medical Holdings Limited,3309,18319,,KYG2R51A1053,false
HK,C&D International Investment Group Limited,1908,18901,,KYG3165D1097,false
HK,Café de Coral Holdings Limited,341,18320,,BMG1744V1037,false
HK,Canvest Environmental Protection Group Company Limited,1381,18279,,KYG183221004,false
HK,Cathay Pacific Airways Limited,0293,16144,,US1489063081 | HK0293001514,false
HK,Central New Energy Holding Group Limited,1735,18353,,KYG2006G1313,false
HK,CGN New Energy Holdings Co Ltd,1811,18327,,BMG202981087,false
HK,China Aircraft Leasing Group,1848,15495,,KYG211241057,false
HK,CHINA CITIC BANK CORP LTD,998,18867,,CNE1000000R4 | CNE1000001Q4,false
HK,China Coal Energy Company Limited,1898,19023,,CNE100000528 | US16944G1094 | CNE100000957,false
HK,China Construction Bank Corporation,939,18000,,US1689191088 | CNE100000742 | CNE1000002H1,false
HK,China Energy Engineering Corporation Limited,3996,19183,,CNE1000023C8 | CNE100004QL0,false
HK,China Everbright Environment Group Limited,257,18006,,HK0257001336,false
HK,China Everbright Limited,165,18007,,HK0165000859,false
HK,China Evergrande New Energy Vehicle Group Limited,708,18354,,HK0000264595,false
HK,China Galaxy Securities Co,6881,19152,,CNE100001NT6 | CNE100002FG7,false
HK,CHINA GAS HOLDINGS LTD,384,18991,,BMG2109G1033 | US1689351047,false
HK,China Hongqiao Group Limited,1378,18878,,KYG211501005,false
HK,China International Capital Corporation,3908,18973,,,false
HK,China Isotope & Radiation Corporation,1763,19735,,CNE1000031F4,false
HK,China Life Insurance Company Limited,2628,18681,,CNE000001Q93 | CNE1000002L3,false
HK,China Lilang Limited,1234,15542,,KYG211411098,false
HK,China Literature Limited,772,18875,,KYG2121R1039,false
HK,China Longyuan Power Group Corporation Limited,916,18337,,US16890R1095 | CNE100000HD4 | CNE1000057F9,false
HK,China Mengniu Dairy Company Limited,2319,16444,,US1694951088 | KYG210961051,false
HK,China Merchants Bank Co. Ltd.,3968,15706,,CNE1000002M1 | CNE000001B33 | US16950T1025,false
HK,China Merchants Port Holdings Company Limited,144,18338,,HK0144000764,false
HK,China Mobile Limited,941,15912,,CNE1000055G1 | HK0941009539 | HK0000930898,false
HK,China National Building Material Company,3323,19055,,US16947K1079 | CNE1000002N9,false
HK,China Overseas Land & Investment Limited,0688,15986,,HK0688002218 | US1694032012,false
HK,China Petroleum & Chemical Corporation,386,15082,,CNE0000018G1 | CNE1000002Q2,false
HK,China Power International Development Limited,2380,18983,,HK2380027329,false
HK,China Resources Beer (Holdings) Company Limited,0291,15869,,HK0291001490 | HK0000934429 | US16940R1095 | HK0001009387 | HK0001009379,false
HK,China Resources Gas Group Limited,1193,18892,,BMG2113B1081,false
HK,China Resources Land Limited,1109,15985,,US16942S1050 | KYG2108Y1052,false
HK,China Resources Mixc Lifestyle Services Limited,1209,18976,,KYG2122G1064,false
HK,China Resources Pharmaceutical Group Limited,3320,18885,,HK0000311099,false
HK,China Resources Power Holdings Company Limited,836,18871,,US16943S1042 | HK0836012952,false
HK,China Ruyi Holdings Limited,136,18356,,BMG4404N1149,false
HK,China Shenhua Energy Company Limited,1088,18682,,CNE100000767 | CNE1000002R0 | US16942A3023,false
HK,China State Construction International Holdings Limited,3311,18895,,KYG216771363,false
HK,China Taiping Insurance Holdings Company Limited,966,18979,,HK0000055878,false
HK,China Tobacco International (HK) Company Limited,6055,18358,,HK0000503208,false
HK,CHINA TOWER CORP LTD,788,18862,,CNE100003688 | CNE100006T28,false
HK,China Traditional Chinese Medicine Holdings Co. Limited,570,18278,,HK0000056256,false
HK,China Vanke Co. Ltd,000002,15984,,US16948J2087 | CNE0000000T2 | CNE100001SR9,false
HK,China Wantian Holdings Limited,1854,18359,,KYG3945R1056,false
HK,China Zheshang Bank Co Ltd,2016,19200,,CNE100003PS9 | CNE1000025S9,false
HK,Chow Sang Sang Holdings International Limited,116,18394,,BMG2113M1203,false
HK,Chow Tai Fook Jewellery Group Limited,1929,15961,,KYG211461085,false
HK,CIMC Enric Holdings Limited,3899,15189,,KYG2198S1093,false
HK,CITIC Limited,267,18848,,HK0267001375 | US17304K1025,false
HK,CK Asset Holdings Limited,1113,18395,,KYG2177B1014 | US12571C1071,false
HK,CK Hutchison Holdings Limited,HKG,18397,,US12562Y1001 | KYG217651051,false
HK,CK Infrastructure Holdings Limited,1038,18400,,US12563V1052 | BMG2178K1009,false
HK,CLP Holdings Limited,2,18402,,HK0002007356 | US18946Q1013,false
HK,CMOC Group Limited,3993,18904,,CNE100000114 | CNE100001NR0,false
HK,Comba Telecom Systems Holdings Limited,2342,16164,,KYG229721140,false
HK,COSCO SHIPPING Energy Transportation Co Ltd,1138,18874,,CNE000001BD6 | CNE1000002S8,false
HK,COSCO SHIPPING Holdings Co Ltd,1919,14900,,US22112X1063 | CNE100000601 | CNE1000002J7,false
HK,Cowell e Holdings Inc,1415,19589,,KYG248141163,false
HK,CPMC Holdings Limited,906,18351,,HK0000057171,false
HK,CSC Financial Co,6066,19124,,CNE100002B89 | CNE1000031T5,false
HK,CSPC Pharmaceutical Group Limited,1093,18847,,US12591J2078 | HK1093012172,false
HK,CStone Pharmaceuticals,2616,19859,,KYG2588M1006,false
HK,Dah Sing Banking Group Limited,2356,18404,,HK2356013600,false
HK,Dah Sing Financial Holdings Limited,440,19590,,HK0440001847,false
HK,Datang International Power Generation Co Ltd,991,19573,,CNE1000002Z3 | CNE000001Q02,false
HK,DL Holdings Group Limited,1709,18405,,KYG3166D1088,false
HK,Dream International Limited,1126,17239,,HK1126010854,false
HK,Emperor Watch & Jewellery Limited,887,14893,,HK0000047982,false
HK,ENN Energy Holdings Limited,2688,18408,,KYG3066L1014 | US26876F1021,false
HK,Envision Greenwise Holdings Limited,1783,18435,,KYG3962W1024,false
HK,ESR Group Limited,1821,18280,,KYG319891092,false
HK,Essex Bio-Technology Limited,1061,20011,,KYG312371035,false
HK,Everest Medicines Limited,1952,19782,,KYG3224E1061,false
HK,Far East Consortium International Limited,35,17687,,KYG3307Z1090,false
HK,Far East Horizon Limited,3360,18879,,HK0000077468,false
HK,Ferretti S.p.A.,9638,17914,,IT0005383291,false
HK,First Pacific Company Limited,142,18436,,US3358892004 | BMG348041077,false
HK,Flat Glass Group Co Ltd,6865,19418,,CNE100003HV0 | CNE100002375,false
HK,Fosun International Limited,656,18460,,HK0656038673 | US35037R1032,false
HK,Fuyao Glass Industry Group Co,600660,18013,,CNE000000230 | CNE100001TR7,false
HK,Galaxy Entertainment Group Limited,27,18461,,HK0027032686,false
HK,Ganglong China Property Group Limited,6968,19058,,KYG373041055,false
HK,GCL Technology Holdings Limited,3800,18908,,KYG3774X1088,false
HK,Geely Automobile Holdings Limited,175,15964,,KYG3777B1032 | US36847Q1031 | KYG3777B1370,false
HK,Gemdale Properties and Investment Corporation Limited,535,18463,,BMG3911S1035,false
HK,Genscript Biotech Corporation,1548,18982,,KYG3825B1059,false
HK,GIANT BIOGENE HOLDING LTD,2376,18981,,KYG3887G1091,false
HK,Giordano International Limited,709,18464,,BMG6901M1010,false
HK,Grand Pharmaceutical Group Limited,512,19756,,BMG210A71016,false
HK,Great Wall Motor Company Limited,2333,16179,,CNE100000338 | CNE1000018V8 | US39137B1098 | CNE1000062M5,false
HK,Greatview Aseptic Packaging Company Limited,468,18363,,KYG407691040,false
HK,GUANGDONG INVESTMENT LTD,270,18980,,US4006542082 | HK0270001396,false
HK,Guangzhou Automobile Group Co Ltd,2238,19078,,CNE100000Q35 | CNE100001NQ2,false
HK,Guangzhou Baiyunshan Pharmaceutical Holdings Company Limited,874,19340,,CNE100000387 | CNE000001733,false
HK,Guming Holdings Limited,1364,20257,,KYG4212T1058,false
HK,Guoco Group Ltd,53,18334,,BMG420981224,false
HK,Guolian Securities Co Ltd,1456,19429,,CNE100002003 | CNE1000041D8,false
HK,Haidilao International Holding Ltd,6862,17765,,KYG4290A1013,false
HK,Haitian International Holdings Limited,1882,19516,,KYG4232C1087,false
HK,Hang Lung Group Limited,10,18466,,HK0010000088,false
HK,Hang Lung Properties Limited,0101,14890,,US41043M1045 | HK0101000591,false
HK,Hang Seng Bank Limited,11,18468,,US41043C3043 | HK0000933603 | HK0011000095,false
HK,Hansoh Pharmaceutical Group,3692,18010,,KYG549581067,false
HK,Hao Tian International Construction Investment Group Limited,1341,18471,,KYG4289V1086,false
HK,HBM Holdings Limited,2142,20079,,KYG4403H1002,false
HK,Health and Happiness (H&H) International Holdings Limited,1112,20057,,KYG4387E1070,false
HK,Henderson Land Development Company Limited,0012,18094,,HK0012000102 | US4251663039,false
HK,Hengan International Group Company Limited,1044,19033,,KYG4402L1510,false
HK,HK Electric Investments and HK Electric Investments Limited,2638,18472,,KYG451571072,false
HK,HKBN Ltd,1310,18349,,KYG451581055,false
HK,HKT Trust and HKT Limited,6823,18474,,HK0000093390,false
HK,Hong Kong Exchanges and Clearing Limited,388,16674,,HK0388045442 | HK0000931664 | US43858F1093,false
HK,Hong Kong Technology Venture Company Limited,1137,18477,,US43858G1076 | HK0000065349,false
HK,Horizon Robotics,9660,18699,,KYG4602S1057,false
HK,Hua Hong Semiconductor Limited,1347,19042,,HK0000218211 | CNE100006M90,false
HK,Hua Medicine,2552,20128,,KYG4644K1022,false
HK,Huadian Power International Corporation Limited,1071,19267,,CNE1000003D8 | CNE000001LJ2,false
HK,Huaneng Power International,902,19022,,CNE1000006Z4 | CNE000001998,false
HK,Hutchison Telecommunications Hong Kong Holdings Limited,215,18543,,KYG4672G1064,false
